id,created_at,data
3219,2026-02-11T21:56:59.956Z,"{""createdAt"":""2026-02-11T21:56:59.956Z"",""source"":{""file"":""remote:20260211140728"",""sessionId"":""20260211140728"",""sampleIndex"":53,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211140728"",""createdAt"":""2026-02-11T13:07:28.911Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":53,""timeMs"":33690,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000220000/7774224400/7544444220/5544444220/5444444450/4462244450"",""hold"":null,""labels"":[""J"",""I"",""S"",""Z""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3220,2026-02-11T21:57:05.789Z,"{""createdAt"":""2026-02-11T21:57:05.789Z"",""source"":{""file"":""remote:20260211152101"",""sessionId"":""20260211152101"",""sampleIndex"":396,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211152101"",""createdAt"":""2026-02-11T14:21:01.415Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":396,""timeMs"":305802,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0044220000/4443220070/4433337770/6455333220/6665576220/7777776220/7442266220"",""hold"":""I"",""labels"":[""S"",""O"",""L"",""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""practice"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3227,2026-02-12T14:04:16.036Z,"{""createdAt"":""2026-02-12T14:04:16.036Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":483,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":483,""timeMs"":411137,""trigger"":""lock"",""level"":18,""score"":466080}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/2201000600/2201777640/6555447770/7766644370/6644663330/6445566670"",""hold"":""I"",""labels"":[],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3228,2026-02-12T14:04:19.912Z,"{""createdAt"":""2026-02-12T14:04:19.912Z"",""source"":{""file"":""remote:20260211122237"",""sessionId"":""20260211122237"",""sampleIndex"":21,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211122237"",""createdAt"":""2026-02-11T11:22:37.478Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""charcuterie"",""options"":{""pieces"":14,""simCount"":10000}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":21,""timeMs"":21770,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/7770000300/7440540331/6677760777/1111060530/0044225533/0440225030"",""hold"":""S"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3229,2026-02-12T14:04:25.548Z,"{""createdAt"":""2026-02-12T14:04:25.548Z"",""source"":{""file"":""remote:20260211144316"",""sessionId"":""20260211144316"",""sampleIndex"":11,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211144316"",""createdAt"":""2026-02-11T13:43:16.489Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""charcuterie"",""options"":{""pieces"":14,""simCount"":10000}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":11,""timeMs"":11650,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000443001/2266667031/1661676501/1667770441/1445304422/4455330022/0050301111"",""hold"":null,""labels"":[""T""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3230,2026-02-12T14:04:35.040Z,"{""createdAt"":""2026-02-12T14:04:35.040Z"",""source"":{""file"":""remote:20260211160125"",""sessionId"":""20260211160125"",""sampleIndex"":16,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211160125"",""createdAt"":""2026-02-11T15:01:25.314Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""cheese"",""options"":{""cheeseLines"":8}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":16,""timeMs"":13067,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/7000000000/7550000666/6375540345"",""hold"":""S"",""labels"":[""J""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3231,2026-02-12T14:04:39.000Z,"{""createdAt"":""2026-02-12T14:04:39.000Z"",""source"":{""file"":""remote:20260211131358"",""sessionId"":""20260211131358"",""sampleIndex"":832,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211131358"",""createdAt"":""2026-02-11T12:13:58.914Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":832,""timeMs"":703043,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/6000000000/6660000000/3330055000/7344225570"",""hold"":""T"",""labels"":[""J""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3233,2026-02-12T14:04:45.957Z,"{""createdAt"":""2026-02-12T14:04:45.957Z"",""source"":{""file"":""remote:20260211152101"",""sessionId"":""20260211152101"",""sampleIndex"":626,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211152101"",""createdAt"":""2026-02-11T14:21:01.415Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":626,""timeMs"":477989,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000070/0000007770/6644226660/6443222260"",""hold"":""Z"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3234,2026-02-12T14:04:49.400Z,"{""createdAt"":""2026-02-12T14:04:49.400Z"",""source"":{""file"":""remote:20260211140307"",""sessionId"":""20260211140307"",""sampleIndex"":53,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211140307"",""createdAt"":""2026-02-11T13:03:07.333Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""charcuterie"",""options"":{""pieces"":14,""simCount"":10000}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":53,""timeMs"":52290,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0500000006/5570000446"",""hold"":""J"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3236,2026-02-12T14:05:12.192Z,"{""createdAt"":""2026-02-12T14:05:12.192Z"",""source"":{""file"":""remote:20260212003423"",""sessionId"":""20260212003423"",""sampleIndex"":26,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212003423"",""createdAt"":""2026-02-11T23:34:23.629Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""charcuterie"",""options"":{""pieces"":14,""simCount"":10000}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":26,""timeMs"":26434,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000070/0000077770/1007776677/0422111167"",""hold"":""T"",""labels"":[""S""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3237,2026-02-12T14:05:16.400Z,"{""createdAt"":""2026-02-12T14:05:16.400Z"",""source"":{""file"":""remote:20260211122457"",""sessionId"":""20260211122457"",""sampleIndex"":35,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211122457"",""createdAt"":""2026-02-11T11:24:57.931Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""charcuterie"",""options"":{""pieces"":14,""simCount"":10000}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""24022312-f980-4eff-89c7-dae430cccd81""},""sample"":{""index"":35,""timeMs"":32569,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/4001000000/6401333722/6661077722"",""hold"":""S"",""labels"":[""T""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3239,2026-02-12T14:05:21.804Z,"{""createdAt"":""2026-02-12T14:05:21.804Z"",""source"":{""file"":""remote:20260211152101"",""sessionId"":""20260211152101"",""sampleIndex"":179,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211152101"",""createdAt"":""2026-02-11T14:21:01.415Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":179,""timeMs"":145814,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000300/0005503330/6666553330/5566667330/7557777330/7777433330"",""hold"":""I"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3240,2026-02-12T14:05:24.425Z,"{""createdAt"":""2026-02-12T14:05:24.425Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":765,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":765,""timeMs"":682884,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/3333000440/6333224470/6663227770/7773334430/7226344330/6226664430/6665544220/1111557220/1111777220"",""hold"":""I"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3242,2026-02-12T14:05:32.088Z,"{""createdAt"":""2026-02-12T14:05:32.088Z"",""source"":{""file"":""remote:20260211013557"",""sessionId"":""20260211013557"",""sampleIndex"":99,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211013557"",""createdAt"":""2026-02-11T00:35:57.360Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":99,""timeMs"":91978,""trigger"":""lock"",""level"":3,""score"":21780}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0055000000/6655500030/6551111330/6544442230/6444462260/6662266660/3332276660/1357776660/1555227770/1555227770"",""hold"":null,""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3243,2026-02-12T19:52:35.980Z,"{""createdAt"":""2026-02-12T19:52:35.980Z"",""source"":{""file"":""remote:20260212005829"",""sessionId"":""20260212005829"",""sampleIndex"":1,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212005829"",""createdAt"":""2026-02-11T23:58:29.109Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":1,""timeMs"":2244,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0440700000/4477700000"",""hold"":null,""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3245,2026-02-12T19:52:54.487Z,"{""createdAt"":""2026-02-12T19:52:54.487Z"",""source"":{""file"":""remote:20260211232129"",""sessionId"":""20260211232129"",""sampleIndex"":15,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211232129"",""createdAt"":""2026-02-11T22:21:29.025Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""charcuterie"",""options"":{""pieces"":14,""simCount"":10000}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":15,""timeMs"":19734,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0600007770/4163033622/4463330666/0403550777/1111055700"",""hold"":""Z"",""labels"":[""T""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3247,2026-02-12T19:53:04.833Z,"{""createdAt"":""2026-02-12T19:53:04.833Z"",""source"":{""file"":""remote:20260212033540"",""sessionId"":""20260212033540"",""sampleIndex"":7,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212033540"",""createdAt"":""2026-02-12T08:35:40.042Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""inconvenient"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""device_id"":""1702fa76-d921-412b-a0dd-eeb10ab33e7b""},""sample"":{""index"":7,""timeMs"":55071,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/3000000000/3344002200/3440602206/0044602206/0446602266"",""hold"":""Z"",""labels"":[""J""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3248,2026-02-12T19:53:07.441Z,"{""createdAt"":""2026-02-12T19:53:07.441Z"",""source"":{""file"":""remote:20260212135856"",""sessionId"":""20260212135856"",""sampleIndex"":368,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212135856"",""createdAt"":""2026-02-12T12:58:56.175Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":368,""timeMs"":280118,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0600000060/6666111160/6667777660/4777755770/4411115570"",""hold"":""I"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3249,2026-02-12T19:53:13.246Z,"{""createdAt"":""2026-02-12T19:53:13.246Z"",""source"":{""file"":""remote:20260211161854"",""sessionId"":""20260211161854"",""sampleIndex"":679,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211161854"",""createdAt"":""2026-02-11T15:18:54.522Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":679,""timeMs"":543472,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0040000000/0044666000/7774226400/7443223440/4433333340"",""hold"":""I"",""labels"":[""L""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3250,2026-02-12T19:53:19.274Z,"{""createdAt"":""2026-02-12T19:53:19.274Z"",""source"":{""file"":""remote:20260211023737"",""sessionId"":""20260211023737"",""sampleIndex"":841,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260211023737"",""createdAt"":""2026-02-11T01:37:37.331Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":841,""timeMs"":747885,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0070005000/0070055445"",""hold"":""I"",""labels"":[""S""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3251,2026-02-12T19:53:21.712Z,"{""createdAt"":""2026-02-12T19:53:21.712Z"",""source"":{""file"":""remote:20260212231737"",""sessionId"":""20260212231737"",""sampleIndex"":80,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212231737"",""createdAt"":""2026-02-12T18:17:37.627Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""classic"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""a4b774e1-b07d-412a-a819-e32365d880dd""},""sample"":{""index"":80,""timeMs"":171910,""trigger"":""lock"",""level"":2,""score"":5800}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0007776000/0007446667/0004444777/0777441111/0744441111/0444476663/0777776633"",""hold"":null,""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
3252,2026-02-12T19:53:24.689Z,"{""createdAt"":""2026-02-12T19:53:24.689Z"",""source"":{""file"":""remote:20260212135856"",""sessionId"":""20260212135856"",""sampleIndex"":639,""shownCount"":1},""snapshot_meta"":{""session"":{""id"":""20260212135856"",""createdAt"":""2026-02-12T12:58:56.175Z"",""protocolVersion"":2,""rows"":20,""cols"":10,""settings"":{""game"":{""gravityMs"":800,""softDropMs"":0,""lockDelayMs"":500,""hardLockDelayMs"":2000},""generator"":{""type"":""ml"",""ml"":{""strategy"":""threshold"",""temperature"":1.5,""threshold"":0.1}}},""mode"":{""id"":""practice"",""options"":{}},""buildVersion"":""0.2.3"",""model_url"":""/models/model_v2.json"",""device_id"":""6bf0d205-0327-4af0-93ac-f09bec0d9c20""},""sample"":{""index"":639,""timeMs"":474739,""trigger"":""lock"",""level"":0,""score"":0}},""board"":""0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0000000000/0600000000/6666540220/6665544220/7775224220/7446226220/4476666660/7771111220/6661111220/2264411110/2244333440/7774434470/7644557770/3666355440"",""hold"":""I"",""labels"":[""I""],""label_context"":{""playstyle"":""beginner"",""mode_filter"":""all"",""trigger_filter"":""all"",""build_filter"":""all""}}"
